source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for Android,770971306766381056,"Former President Vicente Fox, who is railing against my visit to Mexico today, also invited me when he apologized for using the ""f bomb.""",Wed Aug 31 13:07:38 +0000 2016,10639,,29986,False
Twitter for iPad,770832664303587328,"Thank you Washington! Together, WE will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirst https://t.co/CWDQnISYH4",Wed Aug 31 03:56:43 +0000 2016,9467,,27490,False
Twitter for iPhone,770811688966770689,"I have accepted the invitation of President Enrique Pena Nieto, of Mexico, and look very much forward to meeting him tomorrow.",Wed Aug 31 02:33:22 +0000 2016,20076,,54767,False
Twitter for iPad,770807738104328192,"RT @RSBNetwork: We are ALREADY LIVE in Everett, WA for the Trump Rally. Come join us- our cameras tonight! #TrumpinEverett 

https://t.co/R…",Wed Aug 31 02:17:40 +0000 2016,2239,,0,True
Twitter for iPad,770806857271091201,"RT @DRUDGE_REPORT: REUTERS POLL:  CLINTON, TRUMP ALL TIED UP... https://t.co/htCXcTA5T7",Wed Aug 31 02:14:10 +0000 2016,3540,,0,True
Twitter for iPhone,770771735092142080,Thank you North Carolina! #MAGA https://t.co/1oWrFnHe0u,Tue Aug 30 23:54:36 +0000 2016,7530,,22908,False
Twitter for iPhone,770724546454417408,"Thank you America! #MAGA
https://t.co/FljBVvbwKr https://t.co/ePJW9jLckM",Tue Aug 30 20:47:05 +0000 2016,7869,,21603,False
Twitter for Android,770573355191631873,"""@meequalsfree: Looking forward to seeing you again! Everett to be a packed house! @realDonaldTrump  @mike_pence""",Tue Aug 30 10:46:19 +0000 2016,3272,,11993,False
Twitter for Android,770568584443539456,"From day one I said that I was going to build a great wall on the SOUTHERN BORDER, and much more. Stop illegal immigration. Watch Wednesday!",Tue Aug 30 10:27:21 +0000 2016,11084,,33503,False
Twitter for iPhone,770417590351040513,"Join me this Thursday in Wilmington, Ohio at noon! #ImWithYou
Tickets: https://t.co/66bfVtIwf1 https://t.co/fDAJl5wVGe",Tue Aug 30 00:27:21 +0000 2016,5043,,13973,False
Twitter for iPhone,770414693869649921,"Join me this Wednesday in Phoenix, Arizona at 6pm! #ImWithYou
Tickets: https://t.co/1jATILh2k7 https://t.co/VwKnxo1TNQ",Tue Aug 30 00:15:51 +0000 2016,4666,,12563,False
Twitter for iPhone,770401822121005056,#MakeAmericaGreatAgain #ImWithYou https://t.co/IoYMdjvWHf,Mon Aug 29 23:24:42 +0000 2016,7691,,20184,False
Twitter for iPad,770381482229657602,We will repeal and replace the horrible disaster known as #Obamacare! https://t.co/YzRTPrqrNC,Mon Aug 29 22:03:53 +0000 2016,10409,,24661,False
Twitter for iPhone,770330631783972868,#CrookedHillary https://t.co/vXhcC8PaPy,Mon Aug 29 18:41:49 +0000 2016,16254,,30357,False
Twitter for Android,770253550639251456,"Now that African-Americans are seeing what a bad job Hillary type policy and management has done to the inner-cities, they want TRUMP!",Mon Aug 29 13:35:31 +0000 2016,8861,,27525,False
Twitter for Android,770252177512230912,"Crooked Hillary's brainpower is highly overrated.Probably why her decision making is so bad or, as stated by Bernie S, she has BAD JUDGEMENT",Mon Aug 29 13:30:04 +0000 2016,7074,,22252,False
Twitter for Android,770250409843777536,"Does anyone know that Crooked Hillary, who tried so hard, was unable to pass the Bar Exams in Washington D.C. She was forced to go elsewhere",Mon Aug 29 13:23:02 +0000 2016,10696,,29930,False
Twitter for Android,770249086255661056,"""@PMNOrlando: @realDonaldTrump I know of NO ONE voting for Crooked Hillary! Her rallies are held in (blank)  &amp; she still has room.",Mon Aug 29 13:17:47 +0000 2016,4230,,13633,False
Twitter for Android,770248548571021312,"""@RhondaR: Thank-You Clarence Henderson for telling @cnn you know racism &amp; it's not DonaldTrump https://t.co/fSBPxZU8Gu via @BreitbartNews""",Mon Aug 29 13:15:39 +0000 2016,6772,,15964,False
Twitter for Android,770248186241900544,"""@Patrici: Crowd at Trump Rally in Akron, Ohio is a Sea of Women, Minorities, Independents, Dems https://t.co/wm7HV8WPGk via @gatewaypundit",Mon Aug 29 13:14:12 +0000 2016,6543,,15689,False
Twitter for Android,770247094439469058,Inner-city crime is reaching record levels. African-Americans will vote for Trump because they know I will stop the slaughter going on!,Mon Aug 29 13:09:52 +0000 2016,6747,,20722,False
Twitter for Android,770245313345052673,"Look how bad it is getting! How much more crime, how many more shootings, will it take for African-Americans and Latinos to vote Trump=SAFE!",Mon Aug 29 13:02:47 +0000 2016,6931,,22030,False
Twitter for Android,770040258796855296,"I will be making a major speech on ILLEGAL IMMIGRATION on Wednesday in the GREAT State of Arizona. Big crowds, looking for a larger venue.",Sun Aug 28 23:27:59 +0000 2016,10427,,32921,False
Twitter for Android,770039317142069248,"I think that both candidates, Crooked Hillary and myself, should release detailed medical records. I have no problem in doing so! Hillary?",Sun Aug 28 23:24:14 +0000 2016,19513,,51725,False
Twitter for iPhone,770021252002119680,"Today is the 53rd anniversary of the March on Washington - today we honor the enduring fight for justice, equality and opportunity.",Sun Aug 28 22:12:27 +0000 2016,8556,,28398,False
Twitter for iPhone,769980181633204224,RT @FoxNews: Poll: @realDonaldTrump vs. @HillaryClinton among white Evangelicals. https://t.co/6ohwIh1Q24,Sun Aug 28 19:29:15 +0000 2016,8822,,0,True
Twitter for iPhone,769898524439896064,Thank you Arizona! #VoteTrump https://t.co/v8VLxdd0fO,Sun Aug 28 14:04:46 +0000 2016,6175,,20739,False
Twitter for iPhone,769897797319532544,"Join me Tuesday in Everett, Washington at the Xfinity Arena! Tickets: https://t.co/ABQGySdcYt https://t.co/sn08gnd0lq",Sun Aug 28 14:01:53 +0000 2016,4340,,12175,False
Twitter for Android,769740626497679360,"""@LindaHarden: @realDonaldTrump America loves Trump and @mike_pence -- praying for you every day. Stay strong. #TrumpPence2016 #NeverHillary",Sun Aug 28 03:37:21 +0000 2016,4740,,15842,False
Twitter for iPhone,769724556949020672,"NATIONAL DEBT 
January 2009 = $10.6 TRILLION
August 2016 = $19.4 TRILLION https://t.co/dKAVaLfGAJ",Sun Aug 28 02:33:29 +0000 2016,12247,,22235,False
Twitter for iPhone,769718184836472832,It was an honor to have the amazing Root family join me in Iowa. I have been so inspired by their courage &amp; bravery. https://t.co/P4qVGGUYVZ,Sun Aug 28 02:08:10 +0000 2016,7149,,21240,False
Twitter for iPad,769647461459632128,Thank you Iowa! #ImWithYou https://t.co/3BIF6jBTkk,Sat Aug 27 21:27:08 +0000 2016,5834,,18927,False
Twitter for iPad,769607369869266944,Just landed in Iowa to attend a great event in honor of wonderful Senator @JoniErnst. Look forward to being with all of my friends.,Sat Aug 27 18:47:50 +0000 2016,4346,,17411,False
Twitter for iPhone,903057301032108032,RT @IvankaTrump: We must reform our tax code so that all Americans can succeed in our modern economy &amp; achieve the American Dream! #TaxRefo…,Thu Aug 31 00:50:13 +0000 2017,10332,,0,True
Twitter for iPhone,902978901223366656,"Texas &amp; Louisiana: We are w/ you today, we are w/ you tomorrow, &amp; we will be w/ you EVERY SINGLE DAY AFTER, to restore, recover, &amp; REBUILD! https://t.co/YQb82K2VSB",Wed Aug 30 19:38:41 +0000 2017,27108,,99389,False
Twitter for iPhone,902889225061896196,Will be leaving for Missouri soon for a speech on tax cuts and tax reform - so badly needed!,Wed Aug 30 13:42:20 +0000 2017,14174,,83586,False
Twitter for iPhone,902885560552960000,"After reading the false reporting and even ferocious anger in some dying magazines, it makes me wonder, WHY? All I want to do is #MAGA!",Wed Aug 30 13:27:47 +0000 2017,28527,,109867,False
Twitter for iPhone,902881712010653697,"After witnessing first hand the horror &amp; devastation caused by Hurricane Harvey,my heart goes out even more so to the great people of Texas!",Wed Aug 30 13:12:29 +0000 2017,24876,,118782,False
Twitter for iPhone,902875515534626817,"The U.S. has been talking to North Korea, and paying them extortion money, for 25 years. Talking is not the answer!",Wed Aug 30 12:47:52 +0000 2017,14522,,111271,False
Twitter for iPhone,902563229968228353,RT @BrazoriaCounty: https://t.co/sUTyXBzer9,Tue Aug 29 16:06:57 +0000 2017,15341,,0,True
Twitter for iPhone,902507855584092160,.@foxandfriends   We are not looking to fill all of those positions. Don't need many of them - reduce size of government. @IngrahamAngle,Tue Aug 29 12:26:55 +0000 2017,17234,,80437,False
Twitter for iPhone,902503724274331653,Leaving now for Texas!,Tue Aug 29 12:10:30 +0000 2017,22210,,143575,False
Twitter for iPhone,902493977533968384,"RT @TheFive: ""Trump just won on law &amp; order and now he's delivering the goods."" -@jessebwatters #thefive",Tue Aug 29 11:31:46 +0000 2017,7469,,0,True
Twitter for iPhone,902491758235406346,RT @TXMilitary: #PhotosFromTheField: Aerial photos from our rescue crews earlier today. #Harvey #TMDHarvey @USNationalGuard https://t.co/fA…,Tue Aug 29 11:22:57 +0000 2017,7479,,0,True
Twitter for iPhone,902491685720076288,"RT @NWSHouston: Historic flooding is still ongoing across the area. If evacuated, please DO NOT return home until authorities indicate it i…",Tue Aug 29 11:22:40 +0000 2017,5207,,0,True
Twitter for iPhone,902157132270899200,RT @GregAbbott_TX: Thanks to the Texas National Guard for their help to rescue flooded Texans. #HurricaneHarvey https://t.co/lhpJtAne10,Mon Aug 28 13:13:16 +0000 2017,12773,,0,True
Twitter for iPhone,902156761901264896,"RT @Inspire_Us: No color, no religion, no nationality should come between us, we are all children of God. - Mother Teresa",Mon Aug 28 13:11:47 +0000 2017,12688,,0,True
Twitter for iPhone,902156034348904450,"RT @KatiePavlich: Your boss pardoned a traitor who gave U.S. enemies state secrets, he also pardoned a terrorist who killed Americans. Spar…",Mon Aug 28 13:08:54 +0000 2017,27208,,0,True
Twitter for iPhone,902155972990382081,"RT @DineshDSouza: Finally, as if by accident, the @washingtonpost breaks down &amp; admits the truth about where the violence is coming from ht…",Mon Aug 28 13:08:39 +0000 2017,31015,,0,True
Twitter for iPad,769592508879892480,"My condolences to Dwyane Wade and his family, on the loss of Nykea Aldridge. They are in my thoughts and prayers.",Sat Aug 27 17:48:47 +0000 2016,8965,,30754,False
Twitter for iPhone,769571710924263424,Dwyane Wade's cousin was just shot and killed walking her baby in Chicago. Just what I have been saying. African-Americans will VOTE TRUMP!,Sat Aug 27 16:26:08 +0000 2016,9197,,27299,False
Twitter for Android,769554782151331840,"""@GoldJazz559: #BlackMenForBernie Leader: #Hillary2016 ‘No Regard For Black Race’ https://t.co/m8952Ly3Jb via @dailycaller #BlacksForTrump",Sat Aug 27 15:18:52 +0000 2016,4538,,10392,False
Twitter for Android,769552592158412800,"""@DiamondandSilk: Crooked Hillary getting desperate. On TV bashing Trump. @CNN, she forgot how she said a KKK member was her mentor.",Sat Aug 27 15:10:10 +0000 2016,9062,,21847,False
Twitter for Android,769539271678013440,Heroin overdoses are taking over our children and others in the MIDWEST. Coming in from our southern border. We need strong border &amp; WALL!,Sat Aug 27 14:17:14 +0000 2016,11366,,34127,False
Twitter for iPhone,769331841316687873,"New polls - join the MOVEMENT today.
https://t.co/3KWOl20zMm #ImWithYou https://t.co/numII7W99T",Sat Aug 27 00:32:59 +0000 2016,11629,,26338,False
Twitter for iPhone,769323472048623616,Join us via our new #AmericaFirst APP! #TrumpPence16 https://t.co/FccLQSCkDY https://t.co/0angXB2BrI,Fri Aug 26 23:59:43 +0000 2016,4724,,12326,False
Twitter for iPhone,769322071297888257,"Will be in Phoenix, Arizona on Wednesday. Changing venue to much larger one. Demand is unreal. Polls looking great! #ImWithYou",Fri Aug 26 23:54:09 +0000 2016,7359,,22966,False
Twitter for iPhone,769311305480024065,"Thank you @TeamTrump Florida. Keep me updated, and lets get those 100,000 registered voters!
#MakeAmericaGreatAgain  https://t.co/lseAAqxjA9",Fri Aug 26 23:11:22 +0000 2016,5043,,14266,False
Twitter for iPhone,769308316350623744,"I will be interviewed by @kimguilfoyle 
at 7pm on @FoxNews. #Enjoy!",Fri Aug 26 22:59:30 +0000 2016,2432,,10422,False
Twitter for iPhone,769254655939321857,Army training slide lists Hillary Clinton as insider threat: https://t.co/CQTSo2ETJF,Fri Aug 26 19:26:16 +0000 2016,8405,,16590,False
Twitter for iPhone,769253422549786628,Meet the ‘Trumpocrats’: Lifelong Democrats Breaking w/ Party Over Hillary to Support Donald Trump for President: https://t.co/g2N3JJWV8a,Fri Aug 26 19:21:22 +0000 2016,7833,,18589,False
Twitter for iPhone,769252637350866946,"""Hillary Clinton Deleted Emails Using Program Intended To Prevent Recovery"" #CrookedHillary https://t.co/D0MeBJXBwN",Fri Aug 26 19:18:15 +0000 2016,8219,,15785,False
Twitter for Android,769221405820923905,"How quickly people forget that Crooked Hillary called African-American youth ""SUPER PREDATORS"" - Has she apologized?",Fri Aug 26 17:14:09 +0000 2016,12916,,27759,False
Twitter for Android,769203012250112006,I am very proud to have brought the subject of illegal immigration back into the discussion. Such a big problem for our country-I will solve,Fri Aug 26 16:01:03 +0000 2016,8947,,31501,False
Twitter for Android,769185155198124032,Wonderful @pastormarkburns was attacked viciously and unfairly on @MSNBC by crazy @morningmika on low ratings @Morning_Joe. Apologize!,Fri Aug 26 14:50:06 +0000 2016,5665,,14700,False
Twitter for Android,769177810678067200,"What do African-Americans and Hispanics have to lose by going with me. Look at the poverty, crime and educational statistics. I will fix it!",Fri Aug 26 14:20:55 +0000 2016,10467,,30607,False
Twitter for Android,769170204941164544,"Crooked Hillary will NEVER be able to solve the problems of poverty, education and safety within the African-American &amp; Hispanic communities",Fri Aug 26 13:50:42 +0000 2016,8939,,28139,False
Twitter for iPhone,769143845892136960,"The Clinton's are the real predators...
https://t.co/Fr0gFtZVVz",Fri Aug 26 12:05:57 +0000 2016,7049,,17035,False
Twitter for Android,769021525638930437,"""@Lewenskimo: Your opponent has run out of ideas, now resorts to personal attacks on you. Every Amercan knows, you represent HOPE!!""",Fri Aug 26 03:59:54 +0000 2016,5468,,17386,False
Twitter for iPhone,769006162926669824,"""Hillary Clinton needs to address the racist undertones of her 2008 campaign."" #FlashbackFriday https://t.co/MJQp0rcnzH",Fri Aug 26 02:58:51 +0000 2016,16437,,31298,False
Twitter for Android,769003323856867328,"""@DonaldJTrumpJr: Company Gouging Price Of EpiPens Is A Clinton Foundation Donor And Partner https://t.co/HHlNGnlGMN via dailycaller""",Fri Aug 26 02:47:34 +0000 2016,9017,,16217,False
Twitter for Android,769003073943457792,"""@foxnation: Flashback: Hillary Clinton Praised Former KKK Member Robert Byrd as 'Friend and Mentor': https://t.co/e0Hb2rLb1X""",Fri Aug 26 02:46:34 +0000 2016,8333,,16407,False
Twitter for iPhone,769002724218118144,"CLINTON CORRUPTION AND HER SABOTAGE OF THE INNER CITIES. 
Full speech transcript: https://t.co/npswT6lbg3",Fri Aug 26 02:45:11 +0000 2016,5168,,12793,False
Twitter for Android,769001435484688384,"Hillary Clinton only knows how to make a speech when it is a hit on me. No policy, and always very short (stamina). Media gives her a pass!",Fri Aug 26 02:40:04 +0000 2016,9267,,27016,False
Twitter for iPhone,768922208987127808,"HRC is using the oldest play in the Dem playbook- when their policies fail, they are left w/this one tired argument!
https://t.co/FNbCMmwLTn",Thu Aug 25 21:25:15 +0000 2016,10557,,23150,False
