date,link,text,compensation,type,address
2019-08-01 13:11,https://newyork.craigslist.org/brk/egr/d/brooklyn-architect-entry-level/6947204734.html,Architect-Entry Level,n/a,full-time,"
        ,
Position: Full Time,
Company: Elizabeth Roberts Architects,
Office: Gowanus, Brooklyn (2 blocks from the F/G/R subway lines),
Office Hours: 9am to 6pm,
,
Brooklyn based Architecture and Design firm is seeking a recent graduate to join our team of architects and interior designers.  ,
,
The ideal candidate will have 1-3 years of experience with strong design skills, and ability to produce drawing sets and presentations under tight deadlines. ,
,
RESPONSIBILITIES: ,
- Assisting with preparation of presentations for clients - Drafting contract documents for construction,
- Drafting drawing sets for Department of Building and Landmarks filings - Assisting with construction sketches during construction  ,
,
REQUIREMENTS:,
  - 1-3 years experience ,
- Minimum education:  Bachelor of Architecture ,
- Experience with architectural drafting and detailing ,
- Proficient in AutoCAD ,
- Proficient in Rhino ,
- AutoCAD for MAC knowledge, a plus - Ability to hand sketch, a plus - Experience working on high-end residential projects in NYC, a plus,
- Experience with Department of Building and Landmarks filing drawings, a plus  ,
,
Please send resume and EXAMPLES OF COMPARABLE WORK (drawing sets, photos, sketches, of projects).,
 This is a full-time opportunity including benefits. Your application will ONLY be considered if you meet the above requirements and ONLY if you reply to this Craigslist ad with your resume, your portfolio or work samples and project list. ,
,
 You will receive a response by e-mail if we would like to schedule a phone or in person interview.   ,
,
Elizabeth Roberts Architects,
www.elizabethroberts.com,
    "
2019-08-01 21:59,https://newyork.craigslist.org/mnh/egr/d/new-york-city-architectural-internship/6947588185.html,Architectural Internship – Intern or Recent Graduate,"One time -Stipend: - $1,400 Full Time / $1,100.00 Part Time",employee's choice,"
        ,
Kushner Studios is an award-winning architecture & interior design firm. Our current projects include high-end residential & commercial projects, with a fast-growing reputation as the ""Go to"" firm for restaurant design. (www.kushnerstudios.com),
The internship program at Kushner Studios aims to provide aspiring architects/interior designers/artists/ with little, or no professional background and still attending a relevant university program, or recent graduates the opportunity to gain real-world experience in a multifaceted architectural firm.,
,
Description and Responsibilities ,
Working in a creative, fast past paced and professional setting, the internship training provides the chance to apply the knowledge gained in an educational environment to the many diverse tasks typically found in a design-build business. Interns will be considered part of the learning team, responsible for supporting project managers, they will be asked to perform a variety of tasks under the direct observation and/or supervision of a Kushner Studios employee, some with specific deadlines that are crucial to the project.,
Our office is unique in several aspects: the most obvious is our facility and organization, both broadminded and broadly presented approach to project management & construction; With a design projects that span Residential, Commercial, Hospitality and Institutional, we hope this internship finds much applicability in your future careers.,
,
Qualifications ,
We are looking for a candidate currently enrolled in an architectural program with a basic understanding of drafting. Must be enthusiastic and motivated with a working knowledge of AutoCAD, Vectorworks (is a plus), Sketch-Up, Rendering Programs, Microsoft Office, Adobe Suite (Photoshop, Illustrator, InDesign). ,
With design projects that are both residential and commercial, we hope this internship finds much applicability in your future careers.,
,
Remuneration: One time -Stipend: - $1,400 Full Time / $1,100.00 Part-Time,
Hours per Week: - Minimum 18hrs (Part-Time)- 28hrs (Full Time) ,
Employment Start Date: - August 16, 2019,
Employment End Date: 15 weeks - through the fall semester ,
We are an equal opportunity employer,
,
    "
2019-08-01 16:26,https://newyork.craigslist.org/que/egr/d/construction-project-manager-estimator/6947378036.html,Construction Project Manager / Estimator,Based on experience,full-time,"
        ,
Job Description: ,
,
We are looking for a Project Manager/Estimator available to directly work for Construction General Contractor's Office. We specialize in Commercial and Residential Renovations. ,
,
The Position: Daily Job Duties include: ,
,
Construction Contract Administration & negotiations with valued subcontractors for buyout. ,
Preparing and ensuring Construction Schedule is met from Permit through signed Punch list.,
Close and Warranty work when applicable. ,
Direct support and involvement in the Estimating / Quantity Take-off and the Request For Proposal Process including obtaining and Qualifying rec'd proposals is also part of the job.,
,
This Project Manager position will require Daily Job Awareness, juggling multiple priorities, organized interaction with the Field representatives and Professional updates with our Special and often Demanding Customers in a very fast paced environment. ,
,
Personal Characteristics:,
Develops, maintains and fosters a positive ""can-do"" attitude concerning the job and our company with both customers and fellow employees,
Initiates and promotes teamwork concepts.,
Develops, improves and maintains communication skills with others.,
Develops and understands systems of priorities and time management. ,
Utilizes time appropriately.,
Develops and initiates improvements to company business methods and practices.,
Ability to stay calm during busy hard working stressful periods,
For consideration, please send resume of Project Management Experience specifically regarding detailed Commercial Construction, Scheduling and Estimating abilities to us for review and consideration.,
,
,
*We are an Equal Opportunity Employer,
,
Job Requirements,
Skills & Abilities:,
Knowledge of Project Management, estimating and Construction Management software (Timberline, On-Screen Take-Off),
Detailed Take-off organization, accuracy and consistency,
Knowledge of Labor output and Labor rates and how they vary by job and location.,
Knowledge of material costs and variations caused by time constraints,
Understand specific and industry-related construction specifications,
Ability to cost and price non-standard construction details,
Develop and understand job specific comprehensive Scopes of Work to Schedule accordingly,
Ability to foster and promote customer relationships.,
Strong Letter Writing skill set,
Innovative Problem Solving,
Excellent Follow Up Skills,
,
Qualifications:,
Bachelor's Degree (or equivalent) for Construction Science or related field of study,
Working knowledge of Microsoft Office products; specifically Outlook, Word and Excel,
Proficiency with reading construction plans, specifications and vendor product data information,
Familiarity with construction project delivery methods and practices    "
2019-08-01 22:10,https://newyork.craigslist.org/stn/egr/d/staten-island-construction-project/6947592625.html,Construction Project Manager,Depends on Experience,employee's choice,"
        ,
Seeking a proactive, self-starting Project Manager for our Staten Island office location. Jobsites are mainly located in Manhattan, Brooklyn and Queens. Position will start off as part-time (2 or 3 days per week), with the potential to become a full-time position upon evaluation of performance. The following is a draft listing some of [but not all] the requirements and duties/responsibilities that will be assigned to this individual:,
,
Requirements:,
- Must have one or both of the following: 1+ years experience in construction management and/or college education in a related field (architecture, engineering, etc.),
- Must have a valid driver's license (travel expenses will be reimbursed - office to jobsites and back),
- Proficient with use of Microsoft Office (Word, Excel, Outlook),
,
Duties & Responsibilities:,
- Have a good understanding of the company's safety manual and protocol for jobsite activity,
- Maintain steady & consistent communication with subcontractors, building staff, onsite workers and office staff,
- Preparing construction schedules and ensuring timely completion, from initial filing phase to signed punch list phase,
- Oversee construction process and make sure jobsites are kept clean and organized upon each visit,
- Track direct project costs (material, labor, equipment, etc.) and maintain a record of costs per job,
- Jobsite visits to monitor job progress and create weekly progress reports,
- Help with estimating project prices, prepare quantity takeoffs (current project takeoff software - Vu360), create spreadsheets for project breakdowns and pricing,
- Send out Request for Proposals (RFPs) to subcontractors,
- Maintain professional relationships with clients, building staff, jobsite and office personnel, laborers, staff, etc.,
- Prepare a scope of work for projects and provide it to the office for preparation of proposals, change orders, etc.,
- Other miscellaneous project/office related tasks as required    "
2019-08-01 21:30,https://newyork.craigslist.org/brk/egr/d/brooklyn-automation-electrical-engineer/6947575484.html,Automation Electrical Engineer needed for Brooklyn-based start-up,Competitive,full-time,"
        ,
Automation Electrical Engineer,
Engineering,
Brooklyn, NY, USA,
,
Please apply at TRUEBIRD.COM by clicking on ""NOW HIRING"" on the bottom right of the page.,
,
Truebird is a start-up that sits at the intersection of food & beverage, automation, and real estate.  ,
,
Initially backed by AlleyCorp (incubator of MongoDB, Gilt Groupe, Zola, Business Insider and more) and fresh off of closing our seed funding round in June 2019, our team consists of a small but wildly ambitious collection of seasoned entrepreneurs, engineers, and coffee experts from Travelocity, Intent Media, AeroFarms, BioLite, and Black Fox Coffee. ,
,
Our starting mission is to give people an amazing and affordable cup of coffee, wherever they are.  Our first step on this journey is to introduce automated micro-cafes that serve incredible espresso drinks with a pretty magical experience.,
,
We launched our working prototype, to rave reviews, at New Lab in November, 2018.  We’re bringing our ""V1"" product to market this summer, and we’re currently looking for brilliant and creative people to build our product and company with us. ,
,
Working at Truebird provides a truly special opportunity to grow a company from the ground up, working alongside a deeply experienced, mature team.,
,
Truebird is currently headquartered at New Lab, a hub for hardware innovation and entrepreneurship in the Brooklyn Navy Yard.,
,
,
ABOUT THE ROLE,
,
Do you love the exacting nature of machines?  Are you wowed by the speed and efficiency only possible through automation? Do you see beauty in a well-crafted machine?  We are looking for a star to join our team to assist in building reliable, automated micro-cafes.  You will be engineering our machine's electrical infrastructure, incorporating durable circuit design and dependable wiring.  This is an opportunity to play a key role alongside a deeply experienced team with uncommon resources for its stage.  ,
,
WHAT YOU’LL DO ,
,
Ensure reliable and safe powering, sensing, and actuation of a customer-facing robot.,
QA / pressure-test machine components to discover hidden faults.,
Wear many hats and continually assist wherever needs the most attention.,
Take ownership and innovate with little supervision.,
Iterate quickly and work with an agile methodology.,
Sketch out designs and quickly prototype electrical systems.,
Produce final documentation for manufacturing.,
,
ABOUT YOU ,
,
We’re looking for someone who is versatile and ambitious, with high intellectual horsepower, exceptional engineering skills, keen attention to detail, and comfort operating in a dynamic, fast-moving, and sometimes unstructured environment.  ,
,
Experience & Skills  ,
,
BS in Electrical Engineering.,
5 years related experience.,
Comfortable building 3.3 VDC to 240 VAC systems.,
Working knowledge of NRTL safety codes.,
Vast knowledge of sensors, actuators, and how to connect them to electronics.,
Can design, draw (CAD), and build (or can have built) electrical enclosures with correctly sized components including power supplies, breakers/fuses, terminal blocks, relays, etc.,
Can attain a meaningful reading from any analog or digital signal (e.g. working with 4-20mA, 0-5V, rs-485, i2c, modbus).,
Able to design and install electronic components (PCBs) neatly, into tight spaces.,
Able to select appropriate terminals and methods for crimping/soldering/etc.,
Able to draw electrical schematics and diagrams.,
Has documentation from previous projects with photos of completed work.,
Preferred Linux, Github, and Node-RED knowledge, with a minimum of some coding experience.,
,
Other qualities we’re looking for,
,
Flexible and comfortable in a fast-changing and dynamic start-up environment,
You have fun, bringing a good sense of humor and energy to the table,
Open and transparent, not afraid to speak your mind,
Collaborative and able to build trust and respect with your colleagues,
You take work seriously, but don’t take yourself too seriously,
You embrace complex problems and love solving them,
You love learning,
You love coffee (preferred, but not required),
Have a blog of wild inventions,
,
,
WE LOVE WORKING HERE (and suspect you will too),
,
We’re a growing team of passionate people working in a fun, flexible, work environment. We work with a ton of energy and purpose, but we strive to maintain a healthy work-life balance so work never gets stale.  Our flat structure and open communication allow for innovation from all levels – ideas flow freely.,
,
We offer competitive compensation (salary and stock options) and great perks and benefits, including,
,
Five weeks vacation annually (which we want you to take!),
Generous parental leave policy,
Medical, dental, and vision benefits,
Annual $2,000 learning budget,
Wageworks commuter benefits,
Great office coffee,
,
,
Truebird does not discriminate against any employee or applicant for employment because of race, color, religion, sex, sexual orientation, gender identity, national origin, age, marital status, genetic information, disability or veteran status.,
,
    "
2019-08-02 10:51,https://newyork.craigslist.org/mnh/egr/d/new-york-city-construction-estimators/6947816516.html,Construction Estimators,"Compensation will be completely dependent upon experience, great benefit package including 401K, Helth Insurance, Dental, etc.",full-time,"
        ,
Seeking Construction Estimators:,
,
Junior/Entry Level - must be able to read drawings, have MS Office Suite skills, Online take a plus- job is to support senior estimators in take-offs and initial sub contact,
,
Mid Level- Must be able to perform full scale take offs, MS Office Suite a must, Online take offs, sub contractor contact experience- capable of performing all tasks required from receipt of RFP thru to Purchasing    "
2019-08-02 12:39,https://newyork.craigslist.org/wch/egr/d/new-rochelle-land-surveyor-assistant/6947919744.html,Land Surveyor Assistant/Helper ASAP,Based on experience,full-time,"
        ,
Looking for Land Survey assistant ASAP. ,
,
The ideal candidate must be able to work outdoors for 8 hours a day. ,
-Working under the direction of experienced land surveyor,
-Assisting will all field duties (Holding steel tape, level rod instrument, carrying tool pouch etc.),
-Making sure all survey equipment is ready for daily use,
-High School Diploma recommended but not required.,
-No experience needed (Will train) ,
,
For inquiries please email: bigapplelscorp@gmail.com - looking to fill position ASAP,
    "
2019-08-02 12:21,https://newyork.craigslist.org/mnh/egr/d/new-york-city-cad-architect-technical/6947901996.html,CAD Architect Technical Experience AutoCAD,Salary commensurate with Experience,full-time,"
        ,
Established NYC Architectural Firm seeks experienced CAD Architect for AutoCAD Contract Document production.  Familiarity with Field Survey, CAD input, Working Drawing organization and Shop Drawing Review is required.  Prior experience with work at Historic Landmarks is welcome.,
Salary commensurate with experience.  Benefits include Health Insurance, Transit Chek and 401k plan participation.    "
2019-08-02 13:15,https://newyork.craigslist.org/mnh/egr/d/new-york-city-mechanical-engineer/6947954866.html,Mechanical Engineer,"60,000-90,000",full-time,"
        ,
Mechanical Engineer with B.S.M.E. or B.S.A.E. ,
5-10 years of experience in the Design of HVAC, controls, plumbing and sustainable systems.  The Mechanical Engineer's primary responsibility will be HVAC design for a wide range of projects including commercial offices, healthcare, laboratory, universities, government projects, etc.. ,
Duties will include design calculations, design drawing development, energy and life cycle cost analysis, cost estimation, specifications, performance based controls design, coordination within design team, client communication, construction administration, technical oversight and mentoring of junior engineers, and collaboration with senior staff for system selection and quality assurance.   ,
Possession of, or ability to obtain, security clearance and U. S. Citizenship required.,
    "
2019-08-02 14:41,https://newyork.craigslist.org/mnh/egr/d/new-york-city-architect-designer/6948039870.html,Architect/Designer,Compensation commensurate with experience,full-time,"
        ,
We are an established and awarded small architectural firm located in Manhattan. Our projects cover public buildings and educational facilities. We are looking to hire talented individuals who have the potential and ambition for growth towards positions in office leadership.,
Our office organization enables staff members a hands-on experience. Working on multiple projects and different phases of work, including design, construction documents and job administration. Our transparent office environment provides exposure to all aspects of the practice.,
Qualifications:,
•	Be a US citizen or be permitted to work in the USA,
•	Professional degree in Architecture,
•	Skill in Autocad and presentation software. Revit capability a plus.,
•	USA experience in design, detailing and construction administration.,
•	Verbal and writing abilities.,
Work description:,
•	Participate in the design and production of multiple projects at all design and project administration phases.,
•	Attend site meetings and prepare minutes. Observe and document progress and quality of construction work.,
•	Communicate with in-house staff, consultants and clients.,
•	Demonstrate skill in the use of drafting and presentation software.,
,
We offer competitive salaries, health coverage and profit sharing.,
Interested candidates should email a cover letter, resume, work samples and requested compensation in PDF format.,
    "
2019-08-02 14:51,https://newyork.craigslist.org/que/egr/d/architectural-designer-drafts-person/6948049135.html,ARCHITECTURAL DESIGNER / DRAFTS PERSON,Based on experience,full-time,"
        ,
New York Architectural firm Seeking to fill positions for Full-time Junior Architect / Draftsperson. Work directly under licensed professional.   ,
,
We seek motivated, bright, and responsible individuals with:,
• Strong communications skills,
• Working towards or possess a bachelor and/or master degree in Architecture,
• Detail oriented and organized,
• Ability to work independently,
• Willing to learn,
• Skilled in Collaboration and able to take Direction from the Team,
,
Software Requirements: ,
• AutoCAD a must,
• Sketchup,
• Microsoft Office,
• Photoshop,
,
,
Please send your resume, examples of your work and cover letter with salary requirements.    "
2019-08-02 13:46,https://newyork.craigslist.org/que/egr/d/east-elmhurst-hvac-company-looking-for/6947985345.html,HVAC Company looking for Mechanical Piping Draftsman,"competitive salary, vacation pay, sick pay, health insurance",full-time,"
        ,
HVAC Mechanical Piping Company looking for energized and motivated piping draftsman,
,
Candidate must have overall understanding of mechanical construction drawings, be able to read and interpret mechanical piping and duct work drawings.,
,
- Must have excellent communication and organization skills.,
- Experience with AutoCAD software is a must.,
-Able to perform field survey and measurements.,
-Able to pay attention to drawing details.,
-Knowledge of MS office,
- Experience with mechanical estimating is a PLUS    "
2019-08-02 17:28,https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-structural/6948187090.html,Facade / Building Envelope Structural Engineer,Commensurate with experience,full-time,"
        ,
, ,
, , New York City's leading professional firm dedicated to the preservation of buildings and infrastructure, is seeking a resourceful, skilled structural engineer with 3 to 7 years of building envelope restoration experience to join us in executing a growing slate of challenging projects., 

We work on an array of building types, including courthouses, schools, universities, churches, and hospitals, and many of New York's most storied landmarks, from Trinity Church to Grand Central Terminal. Our work embraces all components of the building envelope and underlying structure—facades, roofs, windows, and plazas—and the full complement of materials, from historic terra-cotta to high-performance curtain walls. We’re proud to be an industry leader in crucial practice areas like Local Law 11 inspections and repairs. We've won numerous awards, as well as the loyalty of many of the premier public, corporate, and residential clients in the region. ,

You’ll work as part of a small team assigned to projects based on synergies between project requirements and the capabilities of each team member. This arrangement offers employees the dual advantages of a small office experience coupled with access to the centralized resources of a larger firm. You'll be supported by some of the most sophisticated technology in the profession, including proprietary computer systems and applications, advanced photography and image processing, and state-of-the-art, non-destructive diagnostic equipment and techniques. ,

Typically, you’ll participate in all phases of a project from inception through completion: proposal, investigation, construction documents, bid negotiation, and construction administration. You'll have the opportunity to see your designs executed in the field and you'll take on greater responsibility and client management as soon as you are ready. ,

We offer an array of benefits and growth opportunities: :,
,

Our light-filled Tribeca office is in a landmarked building with 16' high ceilings, 8' tall windows, and stunning views of Manhattan in three directions—not a bad place to spend the work day. We’re easily accessible via public transportation: the A, C, and E Canal Street station connects directly to our building’s lobby. The N, R, 1, and 6 lines are all just a few blocks away. ,

If you’re excited about this opportunity, please send us your resume, a cover letter with salary requirements, and a few pages of attachments (maximum of 10MB, please) or link to your portfolio that demonstrates your experience and capabilities. ,

With thanks for your interest, please note that only those candidates under consideration will be contacted. ,

For additional information on our firm’s services, approach, and projects, visit ,
    "
2019-08-02 17:29,https://newyork.craigslist.org/mnh/egr/d/facade-building-envelope-project/6948188082.html,Facade / Building Envelope Project Architect,Commensurate with experience,full-time,"
        ,
, ,

, New York City's leading professional firm dedicated to the preservation of buildings and infrastructure, is seeking a resourceful, skilled project architect with 5-10 years’ relevant experience to join us in executing a growing slate of challenging projects. , 
, ,
We’re proud to be an industry leader in crucial practice areas like facade inspections and repairs (Local Law 11), roof repairs, and investigation and remediation of structural issues. We've won numerous awards—including ten Lucy Moses preservation awards—as well as the loyalty of many of the premier public, corporate, and residential clients in the region. , 
,
Absolutely. You'll be supported by some of the most sophisticated technology in the profession, including proprietary computer applications that integrate construction drawings, specifications, cost estimating, scheduling, and construction administration; advanced photography and image processing; and state-of-the-art, non-destructive diagnostic equipment and techniques. In fact, we have an in-house studio dedicated to such supporting technology, constantly developing new digital tools (think James Bond’s “Q”). ,   .

, ,
Honestly, we offer aspects of both. You’ll work as part of a small team assigned to projects based on synergies between project requirements and the capabilities of each team member. This gives you the dual advantages of a small office experience coupled with access to the centralized resources of a larger firm. , 
,
You’ll participate in all phases of a project from inception through completion: proposal, investigation, construction documents, bid negotiation, and construction administration. You'll have the opportunity to see your designs executed in the field and you'll take on greater responsibility and client management as soon as you are ready. ,
,
An array of building types, including courthouses, schools, universities, churches, and hospitals, and many of New York's most storied landmarks. , 
, ,
We embrace all components of the building envelope and underlying structure—facades, roofs, windows, and plazas—and the full complement of materials, from historic terra-cotta to high-performance curtain walls. , 
,

We offer an array of benefits and growth opportunities:,
,
,
,
,

Our light-filled Tribeca office is in a landmarked building with 16' high ceilings, 8' tall windows, and stunning views of Manhattan in three directions—not a bad place to spend the work day. We’re easily accessible via public transportation: the A, C, and E Canal Street station connects directly to our building’s lobby. The N, R, 1, and 6 lines are all just a few blocks away.,

,

Send us your resume, a cover letter with salary requirements, and a few pages of attachments (maximum of 10MB, please) or a link to your portfolio that demonstrates your experience and capabilities. We look forward to meeting you! ,

Please note that, due to the high number of applicants, we can only contact candidates under consideration. ,  

For additional information on our firm’s services, approach, and projects, visit ,
    "
2019-08-02 21:35,https://newyork.craigslist.org/que/egr/d/part-time-licensed-engineer-licensed/6948341939.html,Part-time Licensed Engineer/Licensed Architect,Yearly $52K,part-time,"
        ,
Engineering Office looking to hire a Part Time Licensed Engineer/Architect  to do jobs like Shed, Scaffold, Facade, NB/Alt1 Jobs & Filings.,
,
Yearly Salary,
,
Insurance cost will be paid by us in addition to Salary.,
,
Please send a current resume. ,
,
Only Licensed Engineer/ Licensed Architect Apply.    "
2019-08-03 09:40,https://newyork.craigslist.org/mnh/egr/d/new-york-city-licensed-superintendent/6948518804.html,Licensed Superintendent/ Assistant Construction Manager,TBD,full-time,"
        ,
Growing Construction Management & Consulting Firm seeks Assistant CM in support of multiple High Profile Projects. This is a key position working closely with primary decision makers. Work must be accurate and complete over a range of Construction Management Functions. ,
,
•	Fast moving and exciting Residential Development and Hospitality Projects in Manhattan.,
•	 Collaborators include Top Restaurant Operators, Highly Published Design Firms and Growing Residential Developers.,
•	Work directly with Principal on Overall Project Strategies and Weekly Objectives,
,
Projects,
,
•	Townhouse Single Family Development Projects in Manhattan. Gut Rehabs,
•	Condo Development Projects ,
•	Amenities Space Renovation in Large Downtown Condo Property,
•	High Profile Restaurant Projects with Internationally Known Operators,
•	Levels of Design and Finish Ranging from Condo to Very High End,
,
General Requirements,
,
•	D.O.B. Superintendent License,
•	Proficiency in Excel,
•	Estimating Experience helpful,
•	Experience in Construction Administration,
•	Must write well.,
•	Fluent in Smartsheet or MS Project type Scheduling Programs,
•	 Experience in Architecture/ Engineering, Legal or Accounting Fields very helpful.,
•	Able to Manage Information over Multiple Projects,
,
,
 Duties ,
,
•	Superintendent’s Log Book Updates,
•	Daily Site Reports,
•	Administrative Site Meeting Minutes,
•	Toolbox Meetings,
•	 Submittals and Submittal Log,
•	Scheduling of Special Inspections,
•	Track DOB Required Items for Letter(s) of Completion and C of O,
•	Punch List Administration,
,
Respond to: silfoxlabor@gmail.com,
    "
2019-08-03 10:13,https://newyork.craigslist.org/mnh/egr/d/new-york-city-asst-project-designer/6948541786.html,Asst Project Designer / Office Manager,Base Salary 55-65k plus overall package,full-time,"
        ,
Assistant Project Designer / Office Manager at The Renovated Home., which is located at our showroom at 401 East 76th Street, New York, NY 10021.,
,
Position Duties:,
• Manage all facets of the operations of the office and design studio. Inventory management, supplies, etc.,
• Fully involved in all facets of projects underway, coordination with the project designers on staffing and subcontractor,
on upcoming projects.,
• Handle and coordinate all facets of service work for past clients through completion.,
• Involvement on scheduling throughout the trades and vendors on all ongoing projects.,
• Monitor, organize, shadow and follow up on all emails sent to Our presidents TRH mailbox.,
• Continually oversee the vendors and add contractors and sourcing to our team as appropriate and available.,
• Liaison with clients as needed.,
• Tracking / Scheduling / and coordinating site meetings throughout the project process as well as management of the,
project,
,
Please send resume and any pertinent information that might give us a sense of what makes you the ROCKSTAR we are looking for! ,
,
    "
2019-08-04 13:28,https://newyork.craigslist.org/que/egr/d/flushing-structural-engineer/6949345885.html,Structural Engineer,The salary is based on level of experience.,full-time,"
        ,
Job Description:,
,
We are currently seeking structural engineers at multiple levels to join our team. As a structural engineer, you will work with other team members in our highly collaborative environment to assure that designs are developed in accordance with appropriate codes and standards, quality control objectives are achieved, and project goals are met within the schedule and budget. This is an outstanding opportunity for a structural engineer to work on a variety of high-profile projects throughout the region. ,
,
Duties and Responsibilities:,
,
- Coordinate with architects, contractors, owners, and other engineers from the initial planning stages through final construction.,
- Determine design criteria using relevant codes and standards.,
- Analyze and/or prepare models and calculations for various structural elements and systems by using various software and/or hand calculations.,
- Develop contract documents, including construction drawings and technical specifications,
- Produce schematic and detailed designs and evaluation of planning and concept alternatives,
- Review shop drawings, RFI's.,
- Perform field inspections and write inspection reports.,
,
Skills and Qualifications:,
,
- Familiar with latest version of AutoCAD, Revit, ETABS, SAP2000, SAFE, RAM, Excel.,
- Excellent verbal and written communication skills,
- Ability to effectively work independently and collaboratively in a team environment,
- Must be eligible to work in the United States,
,
Entry Level Candidates:,
- Bachelor’s degree in Civil or Structural Engineering.,
,
Intermediate Level Candidates:,
- Master’s degree in Civil or Structural Engineering.,
- 3+ years of related work experience in concrete or steel framing building structural design, support-of-excavation and foundation system design, steel or concrete rebar shop drawing design, construction support design and field inspection.,
,
Advance Level Candidates:,
- Master’s degree in Civil or Structural Engineering.,
- 8+ years of related work experience in concrete or steel framing building structural design, support-of-excavation and foundation system design, steel or concrete rebar shop drawing design, construction support design and field inspection.,
- NYS PE License,
,
,
,
    "
2019-08-04 05:37,https://newyork.craigslist.org/lgi/egr/d/melville-bookkeeper/6949137095.html,BOOKKEEPER,Salary,full-time,"
        ,
General Contracting firm is looking or a full time bookkeeper. Candidates need to have a basic knowledge of accounting and quickbooks. Bachelor's degree is a plus, 2 years experience preferably in the construction industry.,
To apply please send your resume and requirements.,
,
,
    "
2019-08-05 08:44,https://newyork.craigslist.org/lgi/egr/d/east-setauket-draftsmen/6949802220.html,Draftsmen,Based Upon Experience,full-time,"
        ,
Draftsman - Must be highly skilled in architectural, millwork, and cabinet shop drawing.  Must have a high level of experience on CAD.  Must work well with others.  Well established, high-end, architectural, millwork, and cabinetry company located in the Port Jefferson area of Long Island looking for draftsman.  This is a job in our office.  We are not looking for outside freelancers.  Please send resume and examples of your work. ,
,
    "
2019-08-03 16:53,https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-manager/6948888353.html,Project Manager - Electrical / Data Construction - Large Firm,Compensation based off of experience,full-time,"
        ,
Company Overview: ,
We are a large-scale electrical contractor in NYC.  We are a family owned and operated business.  Our projects include data centers, museums, hotels, Telecom infrastructure, Sports Arenas, and office spaces for some of the leading companies and venues in the New York City area.  ,
,
About The Role: ,
We are looking for a full time Project Manager with 5-20 year's experience.  This position will work under one of the owners of the company.  They will be responsible for their own projects as well as assisting the owner and other Project Managers in all aspects of electrical and communications construction projects to ensure project success.,
,
If you have knowledge and experience with Data cable and fiber wiring layout and install please be sure to note on resume.  This is a big plus. ,
,
Job Function: ,
-	Ensure field supervision has the instruction, material, and support that they need to succeed,
-	Address client and vendor concerns,
-	Proposal preparation and review,
-	RFI preparation and review,
-	Submittal tracking,
-	Monitor status of projects,
-	Contract administration,
-	Prepare billing requests,
-	Prepare basic estimates ,
-	Attend project meetings,
-	Conduct and prepare post-project analysis,
-	Take initiative and spear head initiatives to improve business practices,
,
Requirements: ,
-	5 - 20 years of experience as a project manager in the electrical / communications industry ,
-	Proficiency in Microsoft Office,
-	Knowledge of electrical construction,
-	Strong research and sourcing skills,
-	Must be able to manage multiple projects at once. ,
-	Demonstrate excellent verbal and written communication ,
-	Travel to projects within NYC,
,
Preferred Qualifications: ,
-	Hands on electrical construction field experience,
-	Cooper and fiber install knowledge,
-	Radio RF cable antenna install knowledge,
-	Knowledge of Blue Beam and AutoCAD,
-	Prior electrical estimating experience,
-	Proficient in Google Suite of products ,
,
This position has excellent career advancement opportunities.  Most of our project managers have grown with the company since their employment. ,
,
Additional Information: ,
We are located in Long Island City Queens. Easily accessible by the 7, N,W,R,E,M, and F train. ,
,
    "
2019-08-06 18:28,https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-engineer/6951087639.html,Project Engineer (Structural/Civil) - Immediate Hire!,"$150,000",contract,"
        ,
NYC Engineering & Architecture firm specializing in restoration projects is seeking a full-time PE for immediate hire for 4-6 week duration with experience in fire damage properties.,
,
Requirements/Skills:,
,
Professional Engineer (Civil/Structural) in NYS,
Experience with fire damaged buildings,
Knowledge of NYC historical construction types in various sized residential and commercial buildings,
Experience with shoring design and installation,
Experience and confidence in working in potentially structurally hazardous spaces where your safety and the safety of others is incumbent on your sole discretion. (No spaces or situations should be entered into if unsafe, but this will be determined by you as the experienced structural engineer),
Experience and confidence in working in in potentially environmentally hazardous spaces with proper PPE and in conjunction with environmental consultants (mold, ACM),
Responsibilities:,
,
Coordinate with Lead PE in developing and overseeing stabilization/demolition plan,
providing direction to owner’s contractor to stabilize, shore, and remove portions structure damaged by fire,
participate in interagency meetings with OEM, DOB, FDNY, NYPD, HPD, etc.,
Job Type: Contract,
,
Salary: $150,000.00 /year    "
2019-08-06 17:40,https://newyork.craigslist.org/mnh/egr/d/architect-intermediate/6951050978.html,"Architect, Intermediate",Commensurate with experience,full-time,"
        ,
Tribeca office seeks intermediate Architect for work including new commercial and residential construction.  This is a great opportunity for professional growth with exposure to all aspects of architectural practice.  Candidate must be knowledgeable, with good communication skills, and must be willing and able to take on responsibility.  Vectorworks a plus.,
,
Send resume, portfolio less than 3MB, availability, salary requirements    "
2019-08-07 09:40,https://newyork.craigslist.org/mnh/egr/d/new-york-city-project-manager-for-busy/6951378496.html,Project Manager for Busy Design-to-Build Reno Co.,75k-125k DOE,full-time,"
        ,
Busy Design-to Build renovation company looking for mid to upper level project manager.,
MUST be able to oversee jobs throughout NYC, supervise, and report to CEO.,
MUST have experience performing alterations in Co-ops, Condos, and houses.,
MUST be college grad.,
Able to start immediately.    "
